1,Time,Displacement,Force
,(s),(mm),(kN)
"","17.6000","1.7544","0.0020"
"","17.7000","1.7645","0.0020"
"","17.8000","1.7745","0.0021"
"","17.9000","1.7844","0.0022"
"","18.0000","1.7944","0.0022"
"","18.1000","1.8044","0.0023"
"","18.2000","1.8143","0.0024"
"","18.3000","1.8246","0.0024"
"","18.4000","1.8345","0.0025"
"","18.5000","1.8444","0.0026"
"","18.6000","1.8542","0.0027"
"","18.7000","1.8646","0.0027"
"","18.8000","1.8745","0.0028"
"","18.9000","1.8843","0.0029"
"","19.0000","1.8944","0.0030"
"","19.1000","1.9046","0.0031"
"","19.2000","1.9146","0.0032"
"","19.3000","1.9242","0.0033"
"","19.4000","1.9345","0.0034"
"","19.5000","1.9445","0.0035"
"","19.6000","1.9545","0.0036"
"","19.7000","1.9643","0.0037"
"","19.8000","1.9745","0.0038"
"","19.9000","1.9846","0.0039"
"","20.0000","1.9944","0.0041"
"","20.1000","2.0045","0.0042"
"","20.2000","2.0145","0.0043"
"","20.3000","2.0245","0.0045"
"","20.4000","2.0344","0.0046"
"","20.5000","2.0445","0.0047"
"","20.6000","2.0545","0.0049"
"","20.7000","2.0644","0.0050"
"","20.8000","2.0746","0.0052"
"","20.9000","2.0845","0.0054"
"","21.0000","2.0944","0.0055"
"","21.1000","2.1042","0.0057"
"","21.2000","2.1146","0.0059"
"","21.3000","2.1245","0.0061"
"","21.4000","2.1344","0.0063"
"","21.5000","2.1444","0.0065"
"","21.6000","2.1546","0.0067"
"","21.7000","2.1645","0.0068"
"","21.8000","2.1741","0.0071"
"","21.9000","2.1844","0.0073"
"","22.0000","2.1946","0.0075"
"","22.1000","2.2044","0.0077"
"","22.2000","2.2143","0.0079"
"","22.3000","2.2246","0.0082"
"","22.4000","2.2346","0.0084"
"","22.5000","2.2444","0.0086"
"","22.6000","2.2544","0.0089"
"","22.7000","2.2645","0.0091"
"","22.8000","2.2745","0.0094"
"","22.9000","2.2843","0.0096"
"","23.0000","2.2944","0.0099"
"","23.1000","2.3045","0.0102"
"","23.2000","2.3144","0.0104"
"","23.3000","2.3246","0.0107"
"","23.4000","2.3345","0.0110"
"","23.5000","2.3445","0.0113"
"","23.6000","2.3542","0.0116"
"","23.7000","2.3646","0.0119"
"","23.8000","2.3744","0.0122"
"","23.9000","2.3844","0.0125"
"","24.0000","2.3944","0.0128"
"","24.1000","2.4046","0.0132"
"","24.2000","2.4146","0.0135"
"","24.3000","2.4242","0.0138"
"","24.4000","2.4345","0.0142"
"","24.5000","2.4445","0.0145"
"","24.6000","2.4545","0.0149"
"","24.7000","2.4643","0.0152"
"","24.8000","2.4745","0.0156"
"","24.9000","2.4846","0.0160"
"","25.0000","2.4945","0.0164"
"","25.1000","2.5044","0.0167"
"","25.2000","2.5145","0.0171"
"","25.3000","2.5245","0.0175"
"","25.4000","2.5344","0.0179"
"","25.5000","2.5444","0.0183"
"","25.6000","2.5545","0.0187"
"","25.7000","2.5644","0.0191"
"","25.8000","2.5746","0.0196"
"","25.9000","2.5844","0.0199"
"","26.0000","2.5944","0.0204"
"","26.1000","2.6042","0.0208"
"","26.2000","2.6147","0.0213"
"","26.3000","2.6245","0.0218"
"","26.4000","2.6344","0.0222"
"","26.5000","2.6444","0.0226"
"","26.6000","2.6546","0.0231"
"","26.7000","2.6646","0.0236"
"","26.8000","2.6742","0.0239"
"","26.9000","2.6845","0.0245"
"","27.0000","2.6945","0.0250"
"","27.1000","2.7045","0.0254"
"","27.2000","2.7143","0.0259"
"","27.3000","2.7245","0.0264"
"","27.4000","2.7346","0.0269"
"","27.5000","2.7444","0.0273"
"","27.6000","2.7545","0.0279"
"","27.7000","2.7645","0.0283"
"","27.8000","2.7745","0.0289"
"","27.9000","2.7843","0.0294"
"","28.0000","2.7945","0.0299"
"","28.1000","2.8045","0.0304"
"","28.2000","2.8144","0.0309"
"","28.3000","2.8246","0.0315"
"","28.4000","2.8345","0.0320"
"","28.5000","2.8445","0.0325"
"","28.6000","2.8542","0.0330"
"","28.7000","2.8646","0.0336"
"","28.8000","2.8745","0.0339"
"","28.9000","2.8844","0.0340"
"","29.0000","2.8944","0.0340"
"","29.1000","2.9046","0.0340"
"","29.2000","2.9145","0.0340"
"","29.3000","2.9242","0.0340"
"","29.4000","2.9344","0.0340"
"","29.5000","2.9446","0.0339"
"","29.6000","2.9545","0.0339"
"","29.7000","2.9643","0.0339"
"","29.8000","2.9745","0.0339"
"","29.9000","2.9846","0.0338"
"","30.0000","2.9945","0.0339"
"","30.1000","3.0044","0.0339"
"","30.2000","3.0145","0.0340"
"","30.3000","3.0245","0.0340"
"","30.4000","3.0344","0.0340"
"","30.5000","3.0445","0.0340"
"","30.6000","3.0545","0.0340"
"","30.7000","3.0644","0.0341"
"","30.8000","3.0746","0.0341"
"","30.9000","3.0845","0.0341"
"","31.0000","3.0945","0.0341"
"","31.1000","3.1042","0.0342"
"","31.2000","3.1146","0.0353"
"","31.3000","3.1244","0.0363"
"","31.4000","3.1344","0.0372"
"","31.5000","3.1444","0.0380"
"","31.6000","3.1546","0.0388"
"","31.7000","3.1646","0.0395"
"","31.8000","3.1742","0.0402"
"","31.9000","3.1845","0.0409"
"","32.0000","3.1945","0.0416"
"","32.1000","3.2045","0.0422"
"","32.2000","3.2142","0.0429"
"","32.3000","3.2245","0.0436"
"","32.4000","3.2346","0.0442"
"","32.5000","3.2444","0.0448"
"","32.6000","3.2544","0.0455"
"","32.7000","3.2645","0.0462"
"","32.8000","3.2745","0.0469"
"","32.9000","3.2843","0.0475"
"","33.0000","3.2944","0.0482"
"","33.1000","3.3045","0.0489"
"","33.2000","3.3144","0.0496"
"","33.3000","3.3246","0.0503"
"","33.4000","3.3344","0.0510"
"","33.5000","3.3445","0.0517"
"","33.6000","3.3543","0.0524"
"","33.7000","3.3646","0.0532"
"","33.8000","3.3745","0.0539"
"","33.9000","3.3844","0.0546"
"","34.0000","3.3944","0.0554"
"","34.1000","3.4046","0.0561"
"","34.2000","3.4145","0.0568"
"","34.3000","3.4242","0.0575"
"","34.4000","3.4346","0.0584"
"","34.5000","3.4445","0.0591"
"","34.6000","3.4545","0.0599"
"","34.7000","3.4643","0.0607"
"","34.8000","3.4746","0.0616"
"","34.9000","3.4846","0.0624"
"","35.0000","3.4942","0.0631"
"","35.1000","3.5045","0.0640"
"","35.2000","3.5145","0.0648"
"","35.3000","3.5246","0.0656"
"","35.4000","3.5342","0.0664"
"","35.5000","3.5445","0.0673"
"","35.6000","3.5545","0.0682"
"","35.7000","3.5644","0.0690"
"","35.8000","3.5746","0.0699"
"","35.9000","3.5845","0.0707"
"","36.0000","3.5946","0.0716"
"","36.1000","3.6043","0.0724"
