1,Time,Displacement,Force
,(s),(mm),(kN)
"","0.0000","0.0000","0.0000"
"","0.1000","0.0036","0.0000"
"","0.2000","0.0122","0.0000"
"","0.3000","0.0238","0.0000"
"","0.4000","0.0344","0.0000"
"","0.5000","0.0445","0.0000"
"","0.6000","0.0543","0.0000"
"","0.7000","0.0641","0.0000"
"","0.8000","0.0743","0.0000"
"","0.9000","0.0845","0.0000"
"","1.0000","0.0942","0.0000"
"","1.1000","0.1043","0.0000"
"","1.2000","0.1143","0.0000"
"","1.3000","0.1244","0.0000"
"","1.4000","0.1342","0.0000"
"","1.5000","0.1443","0.0000"
"","1.6000","0.1543","0.0000"
"","1.7000","0.1642","0.0000"
"","1.8000","0.1745","0.0000"
"","1.9000","0.1843","0.0000"
"","2.0000","0.1943","0.0000"
"","2.1000","0.2040","0.0000"
"","2.2000","0.2144","0.0000"
"","2.3000","0.2243","0.0000"
"","2.4000","0.2343","0.0000"
"","2.5000","0.2443","0.0000"
"","2.6000","0.2545","0.0000"
"","2.7000","0.2644","0.0000"
"","2.8000","0.2741","0.0000"
"","2.9000","0.2844","0.0000"
"","3.0000","0.2944","0.0000"
"","3.1000","0.3043","0.0000"
"","3.2000","0.3142","0.0000"
"","3.3000","0.3244","0.0000"
"","3.4000","0.3345","0.0000"
"","3.5000","0.3442","0.0000"
"","3.6000","0.3544","0.0000"
"","3.7000","0.3644","0.0000"
"","3.8000","0.3744","0.0000"
"","3.9000","0.3842","0.0000"
"","4.0000","0.3944","0.0000"
"","4.1000","0.4044","0.0000"
"","4.2000","0.4142","0.0000"
"","4.3000","0.4245","0.0000"
"","4.4000","0.4344","0.0000"
"","4.5000","0.4443","0.0000"
"","4.6000","0.4541","0.0000"
"","4.7000","0.4645","0.0000"
"","4.8000","0.4744","0.0000"
"","4.9000","0.4842","0.0000"
"","5.0000","0.4942","0.0000"
"","5.1000","0.5045","0.0000"
"","5.2000","0.5144","0.0000"
"","5.3000","0.5241","0.0000"
"","5.4000","0.5343","0.0000"
"","5.5000","0.5445","0.0000"
"","5.6000","0.5543","0.0000"
"","5.7000","0.5641","0.0000"
"","5.8000","0.5743","0.0000"
"","5.9000","0.5845","0.0000"
"","6.0000","0.5942","0.0000"
"","6.1000","0.6043","0.0000"
"","6.2000","0.6144","0.0000"
"","6.3000","0.6244","0.0000"
"","6.4000","0.6342","0.0000"
"","6.5000","0.6443","0.0001"
"","6.6000","0.6544","0.0000"
"","6.7000","0.6642","0.0001"
"","6.8000","0.6744","0.0001"
"","6.9000","0.6844","0.0001"
"","7.0000","0.6944","0.0001"
"","7.1000","0.7041","0.0001"
"","7.2000","0.7144","0.0001"
"","7.3000","0.7243","0.0001"
"","7.4000","0.7342","0.0001"
"","7.5000","0.7442","0.0001"
"","7.6000","0.7545","0.0001"
"","7.7000","0.7644","0.0001"
"","7.8000","0.7740","0.0001"
"","7.9000","0.7843","0.0001"
"","8.0000","0.7944","0.0001"
"","8.1000","0.8043","0.0001"
"","8.2000","0.8141","0.0001"
"","8.3000","0.8243","0.0001"
"","8.4000","0.8345","0.0001"
"","8.5000","0.8442","0.0001"
"","8.6000","0.8542","0.0001"
"","8.7000","0.8644","0.0001"
"","8.8000","0.8744","0.0001"
"","8.9000","0.8843","0.0001"
"","9.0000","0.8943","0.0002"
"","9.1000","0.9043","0.0002"
"","9.2000","0.9142","0.0002"
"","9.3000","0.9245","0.0002"
"","9.4000","0.9344","0.0002"
"","9.5000","0.9444","0.0002"
"","9.6000","0.9541","0.0002"
"","9.7000","0.9645","0.0002"
"","9.8000","0.9744","0.0002"
"","9.9000","0.9843","0.0002"
"","10.0000","0.9943","0.0002"
"","10.1000","1.0045","0.0002"
"","10.2000","1.0144","0.0002"
"","10.3000","1.0240","0.0003"
"","10.4000","1.0344","0.0003"
"","10.5000","1.0444","0.0003"
"","10.6000","1.0544","0.0003"
"","10.7000","1.0642","0.0003"
"","10.8000","1.0744","0.0003"
"","10.9000","1.0845","0.0003"
