1,Time,Displacement,Force
,(s),(mm),(kN)
"","0.0000","0.0000","0.0000"
"","0.1000","0.0023","0.0000"
"","0.2000","0.0141","0.0000"
"","0.3000","0.0250","0.0000"
"","0.4000","0.0351","0.0000"
"","0.5000","0.0452","0.0001"
"","0.6000","0.0548","0.0001"
"","0.7000","0.0650","0.0001"
"","0.8000","0.0751","0.0001"
"","0.9000","0.0851","0.0001"
"","1.0000","0.0950","0.0001"
"","1.1000","0.1051","0.0001"
"","1.2000","0.1152","0.0001"
"","1.3000","0.1250","0.0001"
"","1.4000","0.1350","0.0001"
"","1.5000","0.1451","0.0002"
"","1.6000","0.1550","0.0002"
"","1.7000","0.1651","0.0002"
"","1.8000","0.1751","0.0002"
"","1.9000","0.1851","0.0002"
"","2.0000","0.1949","0.0002"
"","2.1000","0.2053","0.0002"
"","2.2000","0.2151","0.0002"
"","2.3000","0.2251","0.0002"
"","2.4000","0.2349","0.0003"
"","2.5000","0.2452","0.0003"
"","2.6000","0.2551","0.0003"
"","2.7000","0.2650","0.0003"
"","2.8000","0.2752","0.0003"
"","2.9000","0.2851","0.0003"
"","3.0000","0.2952","0.0003"
"","3.1000","0.3048","0.0004"
"","3.2000","0.3152","0.0004"
"","3.3000","0.3251","0.0004"
"","3.4000","0.3351","0.0004"
"","3.5000","0.3450","0.0004"
"","3.6000","0.3552","0.0005"
"","3.7000","0.3652","0.0005"
"","3.8000","0.3750","0.0005"
"","3.9000","0.3851","0.0006"
"","4.0000","0.3951","0.0006"
"","4.1000","0.4051","0.0006"
"","4.2000","0.4151","0.0007"
"","4.3000","0.4251","0.0007"
"","4.4000","0.4352","0.0008"
"","4.5000","0.4448","0.0008"
"","4.6000","0.4552","0.0008"
"","4.7000","0.4652","0.0009"
"","4.8000","0.4751","0.0009"
"","4.9000","0.4848","0.0010"
"","5.0000","0.4952","0.0010"
"","5.1000","0.5052","0.0011"
"","5.2000","0.5150","0.0011"
"","5.3000","0.5251","0.0012"
"","5.4000","0.5352","0.0012"
"","5.5000","0.5452","0.0013"
"","5.6000","0.5548","0.0014"
"","5.7000","0.5651","0.0014"
"","5.8000","0.5752","0.0015"
"","5.9000","0.5852","0.0016"
"","6.0000","0.5950","0.0017"
"","6.1000","0.6051","0.0017"
"","6.2000","0.6152","0.0018"
"","6.3000","0.6249","0.0019"
"","6.4000","0.6351","0.0020"
"","6.5000","0.6451","0.0021"
"","6.6000","0.6551","0.0022"
"","6.7000","0.6651","0.0023"
"","6.8000","0.6751","0.0024"
"","6.9000","0.6851","0.0025"
"","7.0000","0.6949","0.0026"
"","7.1000","0.7052","0.0027"
"","7.2000","0.7151","0.0029"
"","7.3000","0.7251","0.0030"
"","7.4000","0.7348","0.0031"
"","7.5000","0.7452","0.0032"
"","7.6000","0.7552","0.0034"
"","7.7000","0.7650","0.0035"
"","7.8000","0.7751","0.0036"
"","7.9000","0.7852","0.0037"
"","8.0000","0.7952","0.0039"
"","8.1000","0.8048","0.0040"
"","8.2000","0.8150","0.0042"
"","8.3000","0.8252","0.0043"
"","8.4000","0.8352","0.0044"
"","8.5000","0.8450","0.0046"
"","8.6000","0.8551","0.0048"
"","8.7000","0.8651","0.0049"
"","8.8000","0.8750","0.0051"
"","8.9000","0.8850","0.0052"
"","9.0000","0.8950","0.0054"
"","9.1000","0.9050","0.0056"
"","9.2000","0.9151","0.0057"
"","9.3000","0.9252","0.0059"
"","9.4000","0.9351","0.0061"
"","9.5000","0.9449","0.0062"
"","9.6000","0.9553","0.0064"
"","9.7000","0.9651","0.0066"
"","9.8000","0.9751","0.0067"
"","9.9000","0.9849","0.0069"
"","10.0000","0.9952","0.0071"
"","10.1000","1.0052","0.0073"
"","10.2000","1.0150","0.0074"
"","10.3000","1.0251","0.0076"
"","10.4000","1.0352","0.0078"
"","10.5000","1.0453","0.0079"
"","10.6000","1.0548","0.0081"
"","10.7000","1.0651","0.0083"
"","10.8000","1.0751","0.0085"
"","10.9000","1.0851","0.0087"
