1,Time,Displacement,Force
,(s),(mm),(kN)
"","0.0000","0.0000","0.0000"
"","0.1000","0.0039","0.0000"
"","0.2000","0.0127","0.0000"
"","0.3000","0.0242","0.0001"
"","0.4000","0.0348","0.0001"
"","0.5000","0.0447","0.0001"
"","0.6000","0.0543","0.0001"
"","0.7000","0.0646","0.0001"
"","0.8000","0.0748","0.0002"
"","0.9000","0.0845","0.0002"
"","1.0000","0.0944","0.0002"
"","1.1000","0.1046","0.0002"
"","1.2000","0.1148","0.0002"
"","1.3000","0.1245","0.0003"
"","1.4000","0.1346","0.0003"
"","1.5000","0.1446","0.0003"
"","1.6000","0.1547","0.0003"
"","1.7000","0.1644","0.0003"
"","1.8000","0.1745","0.0004"
"","1.9000","0.1846","0.0004"
"","2.0000","0.1945","0.0004"
"","2.1000","0.2048","0.0004"
"","2.2000","0.2146","0.0004"
"","2.3000","0.2247","0.0005"
"","2.4000","0.2343","0.0005"
"","2.5000","0.2447","0.0005"
"","2.6000","0.2546","0.0005"
"","2.7000","0.2645","0.0006"
"","2.8000","0.2745","0.0006"
"","2.9000","0.2846","0.0006"
"","3.0000","0.2945","0.0006"
"","3.1000","0.3043","0.0006"
"","3.2000","0.3147","0.0006"
"","3.3000","0.3247","0.0007"
"","3.4000","0.3346","0.0007"
"","3.5000","0.3444","0.0007"
"","3.6000","0.3546","0.0007"
"","3.7000","0.3648","0.0007"
"","3.8000","0.3745","0.0008"
"","3.9000","0.3846","0.0008"
"","4.0000","0.3946","0.0008"
"","4.1000","0.4046","0.0008"
"","4.2000","0.4145","0.0008"
"","4.3000","0.4245","0.0009"
"","4.4000","0.4346","0.0009"
"","4.5000","0.4445","0.0009"
"","4.6000","0.4547","0.0009"
"","4.7000","0.4646","0.0009"
"","4.8000","0.4746","0.0010"
"","4.9000","0.4843","0.0010"
"","5.0000","0.4947","0.0010"
"","5.1000","0.5046","0.0010"
"","5.2000","0.5145","0.0010"
"","5.3000","0.5245","0.0011"
"","5.4000","0.5348","0.0011"
"","5.5000","0.5446","0.0011"
"","5.6000","0.5544","0.0011"
"","5.7000","0.5647","0.0011"
"","5.8000","0.5746","0.0012"
"","5.9000","0.5846","0.0012"
"","6.0000","0.5944","0.0012"
"","6.1000","0.6047","0.0012"
"","6.2000","0.6147","0.0012"
"","6.3000","0.6244","0.0012"
"","6.4000","0.6346","0.0013"
"","6.5000","0.6446","0.0013"
"","6.6000","0.6547","0.0013"
"","6.7000","0.6644","0.0014"
"","6.8000","0.6747","0.0014"
"","6.9000","0.6846","0.0014"
"","7.0000","0.6945","0.0015"
"","7.1000","0.7047","0.0015"
"","7.2000","0.7146","0.0015"
"","7.3000","0.7246","0.0016"
"","7.4000","0.7344","0.0016"
"","7.5000","0.7447","0.0016"
"","7.6000","0.7546","0.0016"
"","7.7000","0.7645","0.0017"
"","7.8000","0.7745","0.0017"
"","7.9000","0.7848","0.0018"
"","8.0000","0.7947","0.0018"
"","8.1000","0.8043","0.0019"
"","8.2000","0.8146","0.0019"
"","8.3000","0.8247","0.0019"
"","8.4000","0.8345","0.0019"
"","8.5000","0.8444","0.0020"
"","8.6000","0.8546","0.0020"
"","8.7000","0.8648","0.0021"
"","8.8000","0.8745","0.0021"
"","8.9000","0.8845","0.0021"
"","9.0000","0.8946","0.0022"
"","9.1000","0.9046","0.0022"
"","9.2000","0.9145","0.0023"
"","9.3000","0.9246","0.0022"
"","9.4000","0.9346","0.0023"
"","9.5000","0.9445","0.0024"
"","9.6000","0.9547","0.0024"
"","9.7000","0.9646","0.0025"
"","9.8000","0.9746","0.0025"
"","9.9000","0.9843","0.0026"
"","10.0000","0.9947","0.0026"
"","10.1000","1.0045","0.0026"
"","10.2000","1.0145","0.0026"
"","10.3000","1.0245","0.0027"
"","10.4000","1.0348","0.0028"
"","10.5000","1.0447","0.0028"
"","10.6000","1.0543","0.0028"
"","10.7000","1.0646","0.0029"
"","10.8000","1.0746","0.0029"
"","10.9000","1.0846","0.0030"
