1,Time,Displacement,Force
,(s),(mm),(kN)
"","0.0000","0.0000","0.0000"
"","0.1000","0.0038","0.0000"
"","0.2000","0.0123","0.0000"
"","0.3000","0.0243","0.0001"
"","0.4000","0.0345","0.0001"
"","0.5000","0.0443","0.0002"
"","0.6000","0.0543","0.0002"
"","0.7000","0.0645","0.0002"
"","0.8000","0.0745","0.0002"
"","0.9000","0.0841","0.0002"
"","1.0000","0.0944","0.0002"
"","1.1000","0.1045","0.0003"
"","1.2000","0.1145","0.0003"
"","1.3000","0.1243","0.0003"
"","1.4000","0.1344","0.0003"
"","1.5000","0.1445","0.0003"
"","1.6000","0.1542","0.0004"
"","1.7000","0.1644","0.0004"
"","1.8000","0.1744","0.0004"
"","1.9000","0.1844","0.0004"
"","2.0000","0.1943","0.0005"
"","2.1000","0.2045","0.0005"
"","2.2000","0.2144","0.0005"
"","2.3000","0.2242","0.0005"
"","2.4000","0.2345","0.0005"
"","2.5000","0.2444","0.0006"
"","2.6000","0.2544","0.0006"
"","2.7000","0.2641","0.0006"
"","2.8000","0.2743","0.0006"
"","2.9000","0.2843","0.0007"
"","3.0000","0.2942","0.0007"
"","3.1000","0.3044","0.0007"
"","3.2000","0.3145","0.0007"
"","3.3000","0.3246","0.0007"
"","3.4000","0.3341","0.0008"
"","3.5000","0.3443","0.0008"
"","3.6000","0.3545","0.0008"
"","3.7000","0.3645","0.0008"
"","3.8000","0.3743","0.0009"
"","3.9000","0.3844","0.0009"
"","4.0000","0.3945","0.0009"
"","4.1000","0.4044","0.0010"
"","4.2000","0.4143","0.0010"
"","4.3000","0.4244","0.0010"
"","4.4000","0.4343","0.0010"
"","4.5000","0.4444","0.0010"
"","4.6000","0.4544","0.0010"
"","4.7000","0.4644","0.0011"
"","4.8000","0.4742","0.0011"
"","4.9000","0.4846","0.0011"
"","5.0000","0.4944","0.0011"
"","5.1000","0.5044","0.0012"
"","5.2000","0.5142","0.0012"
"","5.3000","0.5245","0.0012"
"","5.4000","0.5344","0.0013"
"","5.5000","0.5443","0.0013"
"","5.6000","0.5545","0.0013"
"","5.7000","0.5645","0.0013"
"","5.8000","0.5746","0.0014"
"","5.9000","0.5841","0.0014"
"","6.0000","0.5944","0.0014"
"","6.1000","0.6044","0.0014"
"","6.2000","0.6145","0.0014"
"","6.3000","0.6243","0.0015"
"","6.4000","0.6345","0.0015"
"","6.5000","0.6445","0.0015"
"","6.6000","0.6543","0.0016"
"","6.7000","0.6645","0.0016"
"","6.8000","0.6744","0.0016"
"","6.9000","0.6844","0.0017"
"","7.0000","0.6943","0.0017"
"","7.1000","0.7044","0.0017"
"","7.2000","0.7145","0.0018"
"","7.3000","0.7242","0.0018"
"","7.4000","0.7345","0.0018"
"","7.5000","0.7444","0.0019"
"","7.6000","0.7544","0.0019"
"","7.7000","0.7642","0.0019"
"","7.8000","0.7744","0.0019"
"","7.9000","0.7845","0.0020"
"","8.0000","0.7943","0.0020"
"","8.1000","0.8043","0.0020"
"","8.2000","0.8145","0.0021"
"","8.3000","0.8245","0.0020"
"","8.4000","0.8341","0.0022"
"","8.5000","0.8443","0.0022"
"","8.6000","0.8544","0.0022"
"","8.7000","0.8645","0.0022"
"","8.8000","0.8743","0.0023"
"","8.9000","0.8844","0.0023"
"","9.0000","0.8945","0.0023"
"","9.1000","0.9042","0.0025"
"","9.2000","0.9144","0.0024"
"","9.3000","0.9244","0.0025"
"","9.4000","0.9344","0.0025"
"","9.5000","0.9443","0.0026"
"","9.6000","0.9545","0.0026"
"","9.7000","0.9644","0.0027"
"","9.8000","0.9742","0.0027"
"","9.9000","0.9845","0.0027"
"","10.0000","0.9944","0.0029"
"","10.1000","1.0044","0.0028"
"","10.2000","1.0141","0.0029"
"","10.3000","1.0245","0.0029"
"","10.4000","1.0345","0.0030"
"","10.5000","1.0443","0.0031"
"","10.6000","1.0544","0.0032"
"","10.7000","1.0645","0.0031"
"","10.8000","1.0746","0.0032"
"","10.9000","1.0841","0.0033"
